Año,Organismo Promotor,Empleos potenciales comprometidos,Empleos mejorados comprometidos,Empresas atendidas potenciales comprometidas,Empresas atendidas existentes comprometidas,Certificaciones Organizacionales comprometidas,Implantaciones comprometidas, Monto de aportación del PROSOFT ," Monto de aportación de la entidad federativa
 ", Monto de aportación del sector privado , Monto de aportación del sector académico , Monto de aportación de otros aportantes , Total de aportaciones ,Localización-Municipio del Proyecto,Localización-Entidad Federativa del Proyecto,Vinculado al Banco Mundial,Componente de Banco Mundial
2005,Guanajuato,0,20,0,1,0,0,"$203,500.00","$203,500.00","$407,000.00",$0.00,$0.00,"$814,000.00",Nuevo León,Guanajuato,0,
2005,Chiapas,100,0,10,0,0,0,"$2,364,820.00","$2,364,820.00",$0.00,$0.00,$0.00,"$4,729,640.00",Varios,Chiapas,0,
2005,Oaxaca,1,0,1,22,0,0,"$250,000.00","$100,000.00",$0.00,$0.00,"$260,000.00","$610,000.00",Oaxaca de Juárez,Oaxaca,0,
2005,Aguascalientes,6,8,0,1,0,0,"$769,858.00",$0.00,"$2,159,573.00",$0.00,$0.00,"$2,929,431.00",Aguascalientes,Aguascalientes,0,
2005,Tamaulipas,16,0,1,1,0,0,"$1,052,815.00","$1,063,475.00","$2,116,290.00",$0.00,$0.00,"$4,232,580.00",Ciudad Victoria,Tamaulipas,0,
2005,Querétaro,5,0,0,1,0,0,"$500,000.00","$500,000.00","$500,000.00",$0.00,$0.00,"$1,500,000.00",Varios,Querétaro,0,
2005,Querétaro,100,0,0,1,0,0,"$650,000.00","$650,000.00","$1,309,000.00",$0.00,$0.00,"$2,609,000.00",Querétaro,Querétaro,0,
2005,Querétaro,2,0,1,8,0,0,"$200,000.00","$200,000.00","$200,000.00",$0.00,$0.00,"$600,000.00",Varios,Querétaro,0,
2005,Jalisco,5,29,0,2,0,0,"$2,866,735.00",$0.00,"$8,624,128.00",$0.00,$0.00,"$11,490,863.00",Guadalajara,Jalisco,0,
2005,Aguascalientes,4,6,0,1,0,0,"$107,500.00","$107,500.00","$215,000.00",$0.00,$0.00,"$430,000.00",Aguascalientes,Aguascalientes,0,
2005,Sinaloa,124,15,0,18,0,0,"$4,200,000.00","$1,400,000.00","$1,100,000.00",$0.00,"$2,600,000.00","$9,300,000.00",Varios,Sinaloa,0,
2005,Querétaro,288,0,0,1,0,0,"$360,000.00","$360,000.00","$1,458,000.00",$0.00,$0.00,"$2,178,000.00",Querétaro,Querétaro,0,
2005,Puebla,244,2,0,2,0,0,"$2,500,000.00","$2,000,000.00","$1,967,000.00",$0.00,"$11,345,000.00","$17,812,000.00",San Andrés Cholula,Puebla,0,
2005,Aguascalientes,3,55,0,1,0,0,"$93,781.00","$93,781.00","$187,563.00",$0.00,$0.00,"$375,125.00",Aguascalientes,Aguascalientes,0,
2005,Jalisco,0,100,0,1,0,0,"$250,000.00",$0.00,"$1,407,652.00",$0.00,$0.00,"$1,657,652.00",Guadalajara,Jalisco,0,
2005,CANIETI,2,0,0,1,0,0,"$2,000,000.00",$0.00,"$3,641,612.00",$0.00,$0.00,"$5,641,612.00",Varios ,Varios,0,
2005,CANIETI,110,0,0,1,0,0,"$5,000,000.00",$0.00,"$20,128,000.00",$0.00,$0.00,"$25,128,000.00",Ciudad Victoria,Tamaulipas,0,
2005,Morelos,7,0,0,1,0,0,"$312,500.00","$312,500.00","$625,000.00",$0.00,$0.00,"$1,250,000.00",Cuernavaca,Morelos,0,
2005,Morelos,0,91,0,24,0,0,"$424,750.00","$424,750.00","$849,500.00",$0.00,$0.00,"$1,699,000.00",Cuernavaca,Morelos,0,
2005,Morelos,5,0,0,1,0,0,"$400,000.00","$400,000.00","$800,000.00",$0.00,$0.00,"$1,600,000.00",Cuernavaca,Morelos,0,
2005,Morelos,0,35,0,8,0,0,"$261,750.00","$261,750.00",$0.00,"$427,500.00",$0.00,"$951,000.00",Jiutepec,Morelos,0,
2005,Morelos,5,0,0,1,0,0,"$525,000.00","$525,000.00","$1,050,000.00",$0.00,$0.00,"$2,100,000.00",Cuernavaca,Morelos,0,
2005,Zacatecas,16,0,1,1,0,0,"$750,000.00","$750,000.00","$1,603,865.40",$0.00,$0.00,"$3,103,865.40",Zacatecas,Zacatecas,0,
2005,CANIETI,3,0,0,1,0,0,"$200,000.00",$0.00,"$440,000.00",$0.00,$0.00,"$640,000.00",Mexicali ,Baja California,0,
2005,AMITI,2,0,0,1,0,0,"$559,835.00",$0.00,"$559,835.00",$0.00,$0.00,"$1,119,670.00",Cuauhtémoc,Distrito Federal,0,
2005,CANIETI,1,0,0,1,0,0,"$353,300.00",$0.00,"$353,300.00",$0.00,$0.00,"$706,600.00",Tijuana,Baja California,0,
2005,Puebla,0,18,0,1,0,0,"$123,000.00","$66,000.00","$306,000.00",$0.00,$0.00,"$495,000.00",Cuautlancingo,Puebla,0,
2005,Jalisco,9,6,0,1,0,0,"$551,808.00",$0.00,"$1,651,173.00",$0.00,$0.00,"$2,202,981.00",Guadalajara,Jalisco,0,
2005,Puebla,9,0,0,3,0,0,"$225,000.00","$225,000.00","$450,000.00",$0.00,$0.00,"$900,000.00",Puebla,Puebla,0,
2005,Puebla,5,7,0,1,0,0,"$178,215.00","$178,215.00","$369,675.00",$0.00,$0.00,"$726,105.00",Puebla,Puebla,0,
2005,AMITI,0,100,0,51,0,0,"$8,031,000.00",$0.00,$0.00,"$3,850,000.00","$28,131,400.00","$40,012,400.00",Varios,Varios,0,
2005,CANIETI,2,0,0,1,0,0,"$500,000.00",$0.00,"$3,001,000.00",$0.00,$0.00,"$3,501,000.00",Varios,Varios,0,
2005,CANIETI,1,0,1,1,0,0,"$723,000.00",$0.00,$0.00,"$488,000.00","$707,000.00","$1,918,000.00",Cuauhtémoc,Distrito Federal,0,
2005,AMITI,1,0,0,1,0,0,"$266,167.00",$0.00,"$798,502.00",$0.00,$0.00,"$1,064,669.00",Varios,Distrito Federal,0,
2005,Puebla,1,0,0,1,0,0,"$900,000.00","$900,000.00",$0.00,$0.00,$0.00,"$1,800,000.00",Puebla,Puebla,0,
2005,Aguascalientes,43,0,0,1,0,0,"$250,000.00","$250,000.00","$500,000.00",$0.00,$0.00,"$1,000,000.00",Aguascalientes,Aguascalientes,0,
2005,Aguascalientes,75,35,0,1,0,0,"$750,000.00","$750,000.00","$1,501,760.00",$0.00,$0.00,"$3,001,760.00",Aguascalientes,Aguascalientes,0,
2005,Aguascalientes,0,0,0,1,0,0,"$97,058.70","$97,058.70","$194,117.30",$0.00,$0.00,"$388,234.70",Aguascalientes,Aguascalientes,0,
2005,CANIETI,230,0,0,1,0,0,"$2,539,019.00",$0.00,"$9,460,981.00",$0.00,$0.00,"$12,000,000.00",Guadalajara,Jalisco,0,
2005,CANIETI,0,6,0,1,0,0,"$146,574.00",$0.00,"$293,149.00",$0.00,"$146,574.00","$586,297.00",Centro,Tabasco,0,
2005,CANIETI,0,18,0,6,0,0,"$46,200.00",$0.00,"$41,067.00","$51,334.00","$46,200.00","$184,801.00",Centro,Tabasco,0,
2006,Jalisco,130,0,0,24,0,0,"$29,000,000.00","$8,980,000.00","$22,187,802.00",$0.00,$0.00,"$60,167,802.00",Guadalajara,Jalisco,0,
2006,Jalisco,10,17,0,1,0,0,"$2,911,893.00","$1,500,000.00","$5,400,924.00",$0.00,$0.00,"$9,812,817.00",Guadalajara,Jalisco,0,
2006,Jalisco,10,8,1,1,0,0,"$2,459,563.00","$1,000,000.00","$3,459,563.00",$0.00,$0.00,"$6,919,126.00",Guadalajara,Jalisco,0,
2006,Querétaro,800,0,0,1,0,0,"$1,350,000.00","$675,000.00","$10,974,816.80",$0.00,$0.00,"$12,999,816.80",Querétaro,Querétaro,0,
2006,Jalisco,20,60,0,1,0,0,"$1,792,500.00","$800,000.00","$3,001,500.00",$0.00,$0.00,"$5,594,000.00",Guadalajara,Jalisco,0,
2006,Querétaro,10,0,0,1,0,0,"$670,000.00","$335,000.00","$475,000.00",$0.00,$0.00,"$1,480,000.00",Varios,Querétaro,0,
2006,Jalisco,8,0,0,1,0,0,"$700,000.00","$400,000.00","$1,300,000.00",$0.00,$0.00,"$2,400,000.00",Guadalajara,Jalisco,0,
2006,Querétaro,200,0,0,1,0,0,"$1,000,000.00","$500,000.00","$5,750,000.00",$0.00,$0.00,"$7,250,000.00",Querétaro,Querétaro,0,
2006,Querétaro,200,0,0,1,0,0,"$2,300,000.00","$1,150,000.00","$3,870,100.00",$0.00,$0.00,"$7,320,100.00",Querétaro,Querétaro,0,
2006,Sinaloa,4,6,0,1,0,0,"$234,024.00","$117,012.00","$351,036.00",$0.00,$0.00,"$702,072.00",Ahome,Sinaloa,0,
2006,Sinaloa,0,20,0,9,0,0,"$2,623,150.00","$1,325,000.00","$3,882,150.00",$0.00,$0.00,"$7,830,300.00",Varios,Sinaloa,0,
2006,Sinaloa,0,10,0,1,0,0,"$350,000.00","$175,000.00","$601,600.00",$0.00,$0.00,"$1,126,600.00",Culiacán,Sinaloa,0,
2006,Jalisco,10,0,0,1,0,0,"$1,100,000.00","$700,000.00","$2,200,000.00",$0.00,$0.00,"$4,000,000.00",Guadalajara,Jalisco,0,
2006,Sinaloa,5,3,1,6,0,0,"$546,987.00","$269,411.30","$816,398.30",$0.00,$0.00,"$1,632,796.60",Culiacán,Sinaloa ,0,
2006,Sinaloa,10,6,0,1,0,0,"$472,520.00","$224,050.00","$920,940.00",$0.00,$0.00,"$1,617,510.00",Culiacán,Sinaloa,0,
2006,Sinaloa,5,22,0,1,0,0,"$671,390.00","$801,460.00","$981,898.00",$0.00,$0.00,"$2,454,748.00",Ahome,Sinaloa,0,
2006,Sinaloa,6,14,0,1,0,0,"$218,353.00","$224,727.00","$327,530.00",$0.00,$0.00,"$770,610.00",Ahome,Sinaloa,0,
2006,Sinaloa,40,29,0,1,0,0,"$1,464,485.00","$732,132.00","$2,196,617.00",$0.00,$0.00,"$4,393,234.00",Varios,Varios,0,
2006,Sinaloa,15,0,1,2,0,0,"$1,100,000.00","$350,000.00","$1,450,000.00",$0.00,$0.00,"$2,900,000.00",Culiacán ,Sinaloa,0,
2006,Sinaloa,6,5,0,1,0,0,"$146,630.00","$73,370.00","$220,000.00",$0.00,$0.00,"$440,000.00",Culiacán,Sinaloa,0,
2006,Sinaloa,5,2,0,1,0,0,"$225,094.00","$112,547.00","$337,640.00",$0.00,$0.00,"$675,281.00",Culiacán,Sinaloa,0,
2006,Sonora,2,0,0,1,0,0,"$597,793.00","$597,793.00","$1,195,589.00",$0.00,$0.00,"$2,391,175.00",Hermosillo,Sonora,0,
2006,Sinaloa,8,4,0,1,0,0,"$270,000.00","$135,000.00","$405,000.00",$0.00,$0.00,"$810,000.00",Mazatlán,Sinaloa,0,
2006,Sonora,3,0,1,1,0,0,"$637,985.00","$637,985.00","$1,275,966.00",$0.00,$0.00,"$2,551,936.00",Hermosillo,Sonora,0,
2006,Sonora,2,1,0,1,0,0,"$341,011.00","$341,010.00","$682,020.00",$0.00,$0.00,"$1,364,041.00",Hermosillo,Sonora,0,
2006,Sonora,4,1,0,1,0,0,"$953,593.00","$953,593.00","$1,907,187.00",$0.00,$0.00,"$3,814,373.00",Cajeme,Sonora,0,
2006,Sonora,4,0,0,1,0,0,"$272,016.00","$272,016.00","$544,031.00",$0.00,$0.00,"$1,088,063.00",Cajeme,Sonora,0,
2006,Sonora,5,0,0,10,0,0,"$1,082,500.00","$1,667,500.00","$700,000.00",$0.00,$0.00,"$3,450,000.00",Varios,Sonora,0,
2006,AMITI,15,8,0,1,0,0,"$304,000.00",$0.00,"$912,000.00",$0.00,$0.00,"$1,216,000.00",Coyoacán,Distrito Federal,0,
2006,Tabasco,0,15,0,1,0,0,"$154,249.00","$154,249.00","$308,499.00",$0.00,$0.00,"$616,997.00",Centro,Tabasco,0,
2006,Sinaloa,40,7,0,1,0,0,"$665,553.00","$669,444.60","$998,577.50",$0.00,$0.00,"$2,333,575.10",Culiacán,Sinaloa,0,
2006,Sonora,4,230,0,51,0,0,"$4,125,000.00","$2,975,000.00","$1,762,658.00",$0.00,$0.00,"$8,862,658.00",Varios,Sonora,0,
2006,Querétaro,11,0,0,1,0,0,"$125,000.00","$125,000.00","$342,204.00",$0.00,$0.00,"$592,204.00",Querétaro,Querétaro,0,
2006,Jalisco,2,60,0,1,0,0,"$400,000.00","$200,000.00","$643,407.00",$0.00,"$113,850.00","$1,357,257.00",Guadalajara,Jalisco,0,
2006,Sinaloa,80,20,0,20,0,0,"$2,500,000.00","$2,500,000.00",$0.00,"$2,500,000.00",$0.00,"$7,500,000.00",Varios,Sinaloa,0,
2006,Sinaloa,0,20,0,15,0,0,"$2,000,000.00","$2,000,000.00",$0.00,$0.00,$0.00,"$4,000,000.00",Culiacán,Sinaloa,0,
2006,AMITI,1,5,0,1,0,0,"$334,928.00",$0.00,"$1,003,885.60",$0.00,$0.00,"$1,338,813.60",Cuajimalpa de Morelos,Distrito Federal,0,
2006,CANIETI,8,13,0,1,0,0,"$1,675,000.00",$0.00,"$3,675,000.00",$0.00,$0.00,"$5,350,000.00",Miguel Hidalgo,Distrito Federal,0,
2006,Querétaro,28,0,0,1,0,0,"$534,000.00","$267,000.00","$1,448,608.20",$0.00,$0.00,"$2,249,608.20",Querétaro,Querétaro,0,
2006,Jalisco,9,9,0,1,0,0,"$1,200,000.00","$350,000.00","$2,191,878.00",$0.00,$0.00,"$3,741,878.00",Guadalajara,Jalisco,0,
2006,Sinaloa,20,30,0,22,0,0,"$3,250,000.00","$1,625,000.00","$1,625,000.00",$0.00,$0.00,"$6,500,000.00",Culiacán,Sinaloa,0,
2006,Querétaro,2,0,0,13,0,0,"$666,075.00","$340,000.00","$340,000.00",$0.00,$0.00,"$1,346,075.00",Querétaro,Querétaro,0,
2006,Sinaloa,45,0,2,3,0,0,"$3,550,000.00","$84,311.00","$4,350,000.00",$0.00,$0.00,"$7,984,311.00",Culiacán,Sinaloa,0,
2006,Sinaloa,1,0,0,1,0,0,"$1,300,000.00",$0.00,"$1,300,000.00",$0.00,$0.00,"$2,600,000.00",Varios,Sinaloa,0,
2006,Querétaro,0,9,0,13,0,0,"$780,000.00","$480,000.00",$0.00,$0.00,"$419,088.80","$1,679,088.80",Querétaro,Querétaro,0,
2006,Veracruz,2,0,0,1,0,0,"$322,772.00","$161,386.00","$484,160.00",$0.00,$0.00,"$968,318.00",Orizaba,Veracruz,0,
2006,Veracruz,2,2,0,1,0,0,"$389,132.00","$194,568.00","$583,700.00",$0.00,$0.00,"$1,167,400.00",Córdoba,Veracruz,0,
2006,Veracruz,0,2,0,1,0,0,"$421,825.00","$210,915.00","$632,730.00",$0.00,$0.00,"$1,265,470.00",Xalapa,Veracruz,0,
2006,Veracruz,6,0,1,1,0,0,"$492,187.00","$492,187.00","$878,834.00",$0.00,$0.00,"$1,863,208.00",Xalapa,Veracruz,0,
2006,Veracruz,7,22,0,1,0,0,"$1,391,928.00","$695,964.00","$2,090,069.00",$0.00,$0.00,"$4,177,961.00",Xalapa,Veracruz,0,
2006,Veracruz,8,12,0,1,0,0,"$864,387.00","$432,193.00","$1,296,570.00",$0.00,$0.00,"$2,593,150.00",Veracruz,Veracruz,0,
2006,Jalisco,218,0,0,1,0,0,"$5,000,000.00","$4,470,549.00","$31,411,134.00",$0.00,$0.00,"$40,881,683.00",Guadalajara,Jalisco,0,
2006,Jalisco,0,1,0,1,0,0,"$100,000.00","$150,000.00","$157,821.00",$0.00,$0.00,"$407,821.00",Guadalajara,Jalisco,0,
2006,Jalisco,0,1,0,1,0,0,"$100,000.00","$150,000.00","$157,821.00",$0.00,$0.00,"$407,821.00",Guadalajara,Jalisco,0,
2006,Veracruz,2,2,0,1,0,0,"$81,507.00","$40,753.00","$122,260.00",$0.00,$0.00,"$244,520.00",Xalapa,Veracruz,0,
2006,Morelos,0,1,0,1,0,0,"$187,500.00","$187,500.00","$375,000.00",$0.00,$0.00,"$750,000.00",Cuernavaca,Morelos,0,
2006,Sinaloa,4,6,0,1,0,0,"$524,260.00","$262,207.20","$786,470.00",$0.00,$0.00,"$1,572,937.20",Culiacán,Sinaloa,0,
2006,AMITI,2,0,0,1,0,0,"$21,675,000.00",$0.00,"$3,825,000.00",$0.00,$0.00,"$25,500,000.00",Cuauhtémoc,Distrito Federal,0,
2006,Morelos,6,1,0,1,0,0,"$1,000,000.00","$1,000,000.00","$10,475,780.00",$0.00,$0.00,"$12,475,780.00",Ayala,Morelos,0,
2006,Distrito Federal,100,210,0,1,0,0,"$5,325,000.00",$0.00,"$5,648,000.00",$0.00,$0.00,"$10,973,000.00",Azcapotzalco,Distrito Federal,0,
2006,Nuevo León,0,105,0,30,0,0,"$376,050.00","$250,700.00","$626,750.00",$0.00,$0.00,"$1,253,500.00",Monterrey,Nuevo León,0,
2006,Nuevo León,0,220,0,30,0,0,"$363,000.00","$242,000.00","$605,000.00",$0.00,$0.00,"$1,210,000.00",San Pedro Garza García,Nuevo León,0,
2006,Sinaloa,44,0,12,5,0,0,"$2,050,000.00","$1,550,000.00",$0.00,$0.00,"$800,000.00","$4,400,000.00",Varios,Sinaloa,0,
2006,Nuevo León,140,100,0,1,0,0,"$3,794,000.00","$2,529,000.00","$6,325,000.00",$0.00,$0.00,"$12,648,000.00",San Pedro Garza García,Nuevo León,0,
2006,Coahuila,0,6,0,1,0,0,"$150,000.00","$150,000.00","$293,000.00",$0.00,$0.00,"$593,000.00",Torreón,Coahuila,0,
2006,Distrito Federal,30,0,0,2,0,0,"$1,300,000.00","$1,192,000.00","$600,000.00","$1,582,000.00","$2,000,000.00","$6,674,000.00",Azcapotzalco,Distrito Federal,0,
2006,Aguascalientes,17,0,0,1,0,0,"$1,250,000.00","$1,250,000.00","$11,096,250.00",$0.00,$0.00,"$13,596,250.00",Aguascalientes,Aguascalientes,0,
2006,Aguascalientes,175,195,0,1,0,0,"$7,452,061.00","$1,693,499.10","$10,501,759.20",$0.00,$0.00,"$19,647,319.30",Aguascalientes,Aguascalientes,0,
2006,Aguascalientes,4,14,0,1,0,0,"$540,434.00","$540,433.30","$540,433.10",$0.00,$0.00,"$1,621,300.40",Aguascalientes,Aguascalientes,0,
2006,Nuevo León,0,45,0,20,0,0,"$801,408.00","$532,272.00","$1,335,680.00",$0.00,$0.00,"$2,669,360.00",Monterrey,Nuevo León,0,
2006,Nuevo León,4,19,0,1,0,0,"$1,663,200.00","$1,108,800.00","$3,141,000.00",$0.00,$0.00,"$5,913,000.00",San Pedro Garza García,Nuevo León,0,
2006,Nuevo León,50,66,0,1,0,0,"$4,198,980.00","$2,809,530.00","$8,677,400.00",$0.00,$0.00,"$15,685,910.00",San Pedro Garza García,Nuevo León,0,
2006,Nuevo León,15,8,1,1,0,0,"$1,905,090.00","$1,270,060.00","$3,175,150.00",$0.00,$0.00,"$6,350,300.00",Monterrey,Nuevo León,0,
2006,Nuevo León,0,60,0,8,0,0,"$468,440.00","$312,290.00","$780,740.00",$0.00,$0.00,"$1,561,470.00",Monterrey,Nuevo León,0,
2006,Nuevo León,0,20,0,4,0,0,"$96,600.00","$64,400.00","$161,000.00",$0.00,$0.00,"$322,000.00",Monterrey,Nuevo León,0,
2006,Nuevo León,0,20,0,5,0,0,"$215,970.00","$143,980.00","$359,950.00",$0.00,$0.00,"$719,900.00",Monterrey,Nuevo León,0,
2006,Nuevo León,0,18,0,7,0,0,"$190,050.00","$126,700.00","$316,750.00",$0.00,$0.00,"$633,500.00",Monterrey,Nuevo León,0,
2006,Nuevo León,1,0,0,42,0,0,"$604,800.00","$403,200.00","$336,000.00",$0.00,$0.00,"$1,344,000.00",Monterrey,Nuevo León,0,
2006,Nuevo León,6,0,0,1,0,0,"$201,000.00","$201,000.00","$402,000.00",$0.00,$0.00,"$804,000.00",Monterrey,Nuevo León,0,
2006,Nuevo León,100,0,0,1,0,0,"$3,214,000.00","$2,187,000.00","$5,535,000.00",$0.00,$0.00,"$10,936,000.00",San Pedro Garza García,Nuevo León,0,
2006,Querétaro,61,0,0,1,0,0,"$250,000.00","$100,000.00","$604,921.50",$0.00,$0.00,"$954,921.50",Querétaro,Querétaro,0,
2006,CANIETI,1,31,0,1,0,0,"$539,787.00",$0.00,"$1,010,967.70",$0.00,$0.00,"$1,550,754.70",Álvaro Obregón,Distrito Federal,0,
2006,Nuevo León,28,42,0,1,0,0,"$1,473,720.00","$982,480.00","$2,355,680.00",$0.00,$0.00,"$4,811,880.00",Monterrey,Nuevo León,0,
2006,Nuevo León,10,0,2,1,0,0,"$360,000.00","$240,000.00","$611,000.00",$0.00,$0.00,"$1,211,000.00",Monterrey,Nuevo León,0,
2006,Nuevo León,100,0,0,2,0,0,"$3,468,000.00","$2,312,000.00","$5,780,000.00",$0.00,$0.00,"$11,560,000.00",Apodaca,Nuevo León,0,
2006,Veracruz,1,4,0,1,0,0,"$163,913.00","$81,957.00","$245,869.40",$0.00,$0.00,"$491,739.40",Orizaba,Veracruz,0,
2006,Veracruz,50,150,7,55,0,0,"$4,642,777.00","$5,294,527.00","$6,046,757.00",$0.00,$0.00,"$15,984,061.00",Varios,Veracruz,0,
2006,Veracruz,19,0,0,1,0,0,"$343,019.00","$181,460.00","$681,224.60",$0.00,$0.00,"$1,205,703.60",Xalapa,Veracruz,0,
2006,Jalisco,67,10,0,1,0,0,"$4,200,000.00","$2,000,145.00","$43,702,599.00",$0.00,$0.00,"$49,902,744.00",Guadalajara,Jalisco,0,
2006,Veracruz,1,2,0,1,0,0,"$197,561.00","$98,781.00","$296,342.00",$0.00,$0.00,"$592,684.00",Xalapa,Veracruz,0,
2006,Querétaro,0,117,0,13,0,0,"$600,000.00","$340,000.00","$400,000.00",$0.00,$0.00,"$1,340,000.00",Varios,Querétaro,0,
2006,Veracruz,4,4,0,1,0,0,"$110,330.00","$55,166.00","$165,496.00",$0.00,$0.00,"$330,992.00",Xalapa,Veracruz,0,
2006,Nuevo León,73,0,0,1,0,0,"$2,067,040.00","$1,414,673.00","$3,625,190.00",$0.00,$0.00,"$7,106,903.00",Monterrey,Nuevo León,0,
2006,Veracruz,0,13,0,1,0,0,"$700,474.00","$350,236.00","$1,050,720.00",$0.00,$0.00,"$2,101,430.00",Xalapa,Veracruz,0,
2006,Nuevo León,30,0,0,1,0,0,"$549,800.00","$366,600.00","$916,400.00",$0.00,$0.00,"$1,832,800.00",Monterrey,Nuevo León,0,
2006,Yucatán,9,0,0,1,0,0,"$420,949.00","$1,500,000.00","$1,933,771.00",$0.00,$0.00,"$3,854,720.00",Mérida,Yucatán,0,
2006,Yucatán,3,0,0,1,0,0,"$166,289.00","$166,289.00","$332,576.00",$0.00,$0.00,"$665,154.00",Mérida,Yucatán,0,
2006,Yucatán,2,0,0,1,0,0,"$250,000.00","$250,000.00","$500,000.00",$0.00,$0.00,"$1,000,000.00",Mérida,Yucatán,0,
2006,Nuevo León,3,0,0,1,0,0,"$872,882.00","$581,924.00","$1,454,805.00",$0.00,$0.00,"$2,909,611.00",Monterrey,Nuevo León,0,
2006,Nuevo León,11,2,0,1,0,0,"$1,037,100.00","$691,300.00","$1,738,100.00",$0.00,$0.00,"$3,466,500.00",Monterrey,Nuevo León,0,
2006,CANIETI,0,190,0,160,0,0,"$1,000,000.00",$0.00,"$2,611,000.00",$0.00,$0.00,"$3,611,000.00",Varios,Varios,0,
2006,Coahuila,0,5,0,1,0,0,"$92,000.00","$92,000.00","$184,000.00",$0.00,$0.00,"$368,000.00",Torreón,Coahuila,0,
2006,Coahuila,0,6,0,1,0,0,"$150,000.00","$150,000.00","$293,000.00",$0.00,$0.00,"$593,000.00",Torreón,Coahuila,0,
2006,Coahuila,1,0,0,1,0,0,"$76,000.00","$76,000.00","$152,000.00",$0.00,$0.00,"$304,000.00",Torreón,Coahuila,0,
2006,Nuevo León,60,0,0,1,0,0,"$2,092,200.00","$1,394,800.00",$0.00,"$3,487,000.00",$0.00,"$6,974,000.00",Monterrey,Nuevo León,0,
2006,CANIETI,10,12,0,2,0,0,"$4,579,020.00",$0.00,"$21,929,890.00",$0.00,$0.00,"$26,508,910.00",Cuauhtémoc,Distrito Federal,0,
2006,Veracruz,2,5,0,1,0,0,"$392,902.00","$144,146.00","$537,049.00",$0.00,$0.00,"$1,074,097.00",Xalapa,Veracruz ,0,
2006,Sonora,4,0,0,2,0,0,"$35,894,351.00","$22,000,000.00","$35,000,000.00",$0.00,"$12,627,392.00","$105,521,743.00",Cajeme,Sonora,0,
2006,Morelos,1,0,0,1,0,0,"$790,000.00","$790,000.00","$2,420,000.00",$0.00,$0.00,"$4,000,000.00",Cuernavaca,Morelos,0,
2006,CANIETI,6,0,0,1,0,0,"$1,520,000.00",$0.00,"$1,930,000.00",$0.00,$0.00,"$3,450,000.00",Benito Juárez,Distrito Federal,0,
2006,Chihuahua,44,0,0,1,0,0,"$998,574.00",$0.00,"$998,574.00",$0.00,$0.00,"$1,997,148.00",Chihuahua,Chihuahua,0,
2006,Yucatán,20,0,0,4,0,0,"$400,000.00","$1,214,000.00","$1,614,540.00",$0.00,$0.00,"$3,228,540.00",Mérida,Yucatán,0,
